num_filters,kernel_size,pool_size,dropout_rates,dense_layer_size,learning_rate,loss_function,loss,acc,acc_std,tp,fp,tn,fn
8,5,5,0.5,50,0.001,mean_squared_error,0.08539330288767814,25.866601737216115,28.09086104144402,0.0,0.0,9888.3,1098.7
8,5,5,0.5,50,0.01,categorical_crossentropy,0.7866674363613129,77.14545905590057,2.0404315143789846,798.6,164.4,9723.9,300.1
8,5,5,0.5,50,0.01,mean_squared_error,0.058260058239102366,69.06312465667725,1.7430070786438756,487.5,165.0,9723.3,611.2
8,5,5,0.5,50,0.1,categorical_crossentropy,0.5510663449764251,84.9168473482132,6.27880364005037,911.2,135.8,9752.5,187.5
8,5,5,0.5,50,0.1,mean_squared_error,0.042102616280317307,70.81075549125671,0.7651410324796937,756.1,218.1,9670.2,342.6
8,5,5,0.5,75,0.001,categorical_crossentropy,1.146101140975952,70.36497890949249,1.081345763496792,744.9,272.0,9616.3,353.8
8,5,5,0.5,75,0.001,mean_squared_error,0.08760017007589341,34.669711532769725,28.980762313067565,0.0,0.0,9888.3,1098.7
8,5,5,0.5,75,0.01,categorical_crossentropy,0.7783605575561523,77.59127855300903,1.5116763564683424,792.1,142.5,9745.8,306.6
8,5,5,0.5,75,0.01,mean_squared_error,0.0565011877566576,68.62697780132294,3.5370238383258084,569.9,196.0,9692.3,528.8
8,5,5,0.5,75,0.1,categorical_crossentropy,0.46751464903354645,87.09373950958252,1.9636607292445105,934.5,116.2,9772.1,164.2
8,5,5,0.5,75,0.1,mean_squared_error,0.041668551415205,71.26601278781891,2.1954974797579356,759.4,217.0,9671.3,339.3
8,5,5,0.7,25,0.001,categorical_crossentropy,1.2126672387123107,70.4104745388031,1.3178775678606085,697.7,237.9,9650.4,401.0
8,5,5,0.7,25,0.001,mean_squared_error,0.0939484715461731,3.23996314778924,1.6806292124296192,0.0,0.0,9888.3,1098.7
8,5,5,0.7,25,0.01,categorical_crossentropy,0.9756427526473999,72.12155878543854,1.515211522747002,746.0,194.1,9694.2,352.7
